IN,532122,Parampeta,Andhra Pradesh,02,Srikakulam,542,Regidi Mandal,,18.5133,83.6502,4
IN,532122,Venkampeta,Andhra Pradesh,02,Srikakulam,542,Regidi Amadalavalasa,,18.6089,83.763,4
IN,532122,Neelayyavalasa,Andhra Pradesh,02,Srikakulam,542,Vangara Mandal,,18.5519,83.6568,3
IN,532122,Nayaralavalasa,Andhra Pradesh,02,Srikakulam,542,Regidi Mandal,,18.5461,83.7011,4
IN,532122,Madduvalasa,Andhra Pradesh,02,Srikakulam,542,Vangara Mandal,,18.58,83.6238,4
IN,532122,Ambada,Andhra Pradesh,02,Srikakulam,542,Regidi Amadalavalasa,,18.5426,83.678,4
IN,532122,Galavilli,Andhra Pradesh,02,Srikakulam,542,Regidi Mandal,,18.5357,83.6185,4
IN,532122,Pedasirlam,Andhra Pradesh,02,Srikakulam,542,Regidi Mandal,,18.5519,83.6568,3
IN,532122,Kandisa,Andhra Pradesh,02,Srikakulam,542,Regidi Mandal,,18.5788,83.662,4
IN,532122,Arasada,Andhra Pradesh,02,Srikakulam,542,Vangara Mandal,,18.5428,83.6473,4
IN,532122,Sarasanapalli,Andhra Pradesh,02,Srikakulam,542,Regidi Mandal,,18.5519,83.6568,3
IN,532122,Bhagempeta,Andhra Pradesh,02,Srikakulam,542,Vangara Mandal,,18.5519,83.6568,3
IN,532122,Vunukuru,Andhra Pradesh,02,Srikakulam,542,Regidi Mandal,,18.5519,83.6568,3
IN,532123,Ambakhandi,Andhra Pradesh,02,Srikakulam,542,Regidi Mandal,,18.4998,83.734,4
IN,532123,Talada,Andhra Pradesh,02,Srikakulam,542,Santhakaviti Mandal,,18.474,83.7422,4
IN,532123,Lingalavalasa,Andhra Pradesh,02,Srikakulam,542,Regidi Mandal,,18.2752,83.6803,4
IN,532123,Vavilavalasa,Andhra Pradesh,02,Srikakulam,542,Regidi Mandal,,18.4982,83.7213,4
IN,532123,S.R.Puram,Andhra Pradesh,02,Srikakulam,542,Santhakaviti Mandal,,18.4547,83.7375,3
IN,532123,Govindapuram,Andhra Pradesh,02,Srikakulam,542,Santhakaviti Mandal,,18.4453,83.7649,4
IN,532123,Vungarada,Andhra Pradesh,02,Srikakulam,542,Regidi Mandal,,18.4547,83.7375,3
IN,532123,Mamidivalasa,Andhra Pradesh,02,Srikakulam,542,Regidi Mandal,,18.5333,83.7375,4
IN,532123,Mandarada,Andhra Pradesh,02,Srikakulam,542,Santhakaviti Mandal,,18.4574,83.7821,4
IN,532123,Mamidipalli,Andhra Pradesh,02,Srikakulam,542,Santhakaviti Mandal,,18.4547,83.7375,3
IN,532123,Santhakaviti,Andhra Pradesh,02,Srikakulam,542,Santhakaviti Mandal,,18.4547,83.7375,3
IN,532123,Vasudevapatnam,Andhra Pradesh,02,Srikakulam,542,Santhakaviti Mandal,,18.4547,83.7375,3
IN,532127,Gopalapuram,Andhra Pradesh,02,Srikakulam,542,Rajam,,18.4405,83.6356,4
IN,532127,Korallavalasa,Andhra Pradesh,02,Srikakulam,542,Regidi Mandal,,18.5008,83.6602,4
IN,532127,Bodduru,Andhra Pradesh,02,Srikakulam,542,Santhakaviti Mandal,,18.4736,83.6921,4
